StoreID,1/3/16,1/10/16,1/17/16,1/24/16,1/31/16,2/7/16,2/14/16,2/21/16,2/28/16,3/6/16,3/13/16,3/20/16,3/27/16,4/3/16,4/10/16,4/17/16,4/24/16,5/1/16,5/8/16,5/15/16,5/22/16,5/29/16,6/5/16,6/12/16,6/19/16,6/26/16,7/3/16,7/10/16,7/17/16,7/24/16,7/31/16,8/7/16,8/14/16,8/21/16,8/28/16,9/4/16,9/11/16,9/18/16,9/25/16,10/2/16,10/9/16,10/16/16,10/23/16,10/30/16,11/6/16,11/13/16,11/20/16,11/27/16,12/4/16,12/11/16,12/18/16,12/25/16
52,3636.0,4538.5,4789.4,4156.1,4682.8,6537.4,3836.3,5088.8,5294.5,5210.5,4869.1,5844.9,4961.7,4564.0,3695.0,4351.0,3855.0,5054.0,4172.0,4045.0,3869.0,4003.0,4799.0,4938.0,4258.0,4671.0,4667.0,3981.0,4096.0,5012.0,4622.0,3801.0,4275.0,4437.0,4206.0,3753.0,3639.0,3709.0,4075.0,3992.0,4008.0,4583.0,4204.0,4213.0,4278.0,5915.0,5435.0,5354.0,4669.0,8051.0,7158.0,6402.0
53,14635.2,11423.3,11009.3,15136.6,14328.6,18924.1,15650.2,15930.2,15739.8,14167.0,17142.1,13529.5,15006.0,12938.0,14476.0,12036.0,12947.0,11672.0,14806.0,13577.0,12709.0,11697.0,13377.0,11281.0,12971.0,15416.0,13612.0,11448.0,10230.0,11236.0,12752.0,14999.0,13850.0,12094.0,16124.0,11646.0,11284.0,11615.0,14845.0,13747.0,13203.0,15119.0,11839.0,14206.0,13111.0,15212.0,16231.0,12816.0,18050.0,23874.0,18586.0,19051.0
54,4023.7,3443.2,2727.0,3161.0,3952.6,4497.6,3299.9,3424.9,3166.4,3144.8,3450.7,3271.9,4102.3,3919.0,3175.0,3740.0,3889.0,4481.0,2915.0,3633.0,3379.0,3808.0,3702.0,3717.0,3889.0,4050.0,3907.0,3640.0,4099.0,2995.0,3131.0,3430.0,2972.0,4393.0,3383.0,3213.0,3206.0,3988.0,3647.0,4238.0,4402.0,3063.0,3557.0,3186.0,3417.0,3976.0,5785.0,3727.0,4772.0,5167.0,5953.0,5279.0
55,12986.5,10470.6,11705.9,15704.8,14861.5,17438.8,15985.9,14269.2,14876.6,14176.6,16731.2,13823.3,16250.9,14731.0,14841.0,10429.0,14340.0,12566.0,10921.0,14862.0,14801.0,12628.0,13349.0,12586.0,14025.0,12217.0,11070.0,10974.0,11667.0,13800.0,12523.0,12425.0,12300.0,13554.0,11693.0,13243.0,14680.0,12208.0,14744.0,12949.0,15274.0,15512.0,15312.0,15102.0,15428.0,15775.0,16441.0,14350.0,15689.0,17215.0,22084.0,15506.0
56,11112.5,10718.3,13201.9,14762.4,12852.9,14913.2,12883.1,10856.2,10394.1,10565.4,11058.6,10950.9,14596.6,9583.0,12800.0,9539.0,12261.0,13801.0,12417.0,13772.0,13207.0,13442.0,11201.0,12633.0,10165.0,15065.0,10497.0,9277.0,13606.0,11998.0,12350.0,10668.0,12129.0,12822.0,12012.0,12269.0,11926.0,11721.0,11588.0,10920.0,10762.0,10633.0,14986.0,14538.0,13242.0,15126.0,15709.0,14624.0,12989.0,17566.0,19479.0,14630.0
57,10120.6,9710.0,10296.6,12990.5,11874.9,17795.1,14086.2,12263.3,12468.1,11598.2,15114.5,13380.1,12657.4,10571.0,13512.0,11895.0,13499.0,12333.0,10634.0,11586.0,11752.0,10855.0,12199.0,12439.0,9823.0,14681.0,11974.0,11425.0,12323.0,12079.0,13308.0,11719.0,9845.0,12750.0,14954.0,13829.0,13407.0,14546.0,10775.0,13863.0,14812.0,14771.0,11284.0,10620.0,15136.0,14360.0,14391.0,12047.0,12279.0,18788.0,19732.0,15882.0
58,10738.8,10751.7,10345.7,9485.1,11310.7,12892.8,8552.5,11379.6,10276.7,10463.1,8874.5,12667.7,10521.2,9399.0,11369.0,11335.0,8456.0,12149.0,9324.0,9904.0,8458.0,10601.0,11988.0,7382.0,10142.0,12054.0,9545.0,8275.0,9580.0,10002.0,10677.0,11586.0,8222.0,12105.0,11329.0,10903.0,10347.0,10280.0,8687.0,11901.0,11932.0,9551.0,9077.0,10427.0,11550.0,10139.0,13413.0,8683.0,11680.0,16845.0,16410.0,11379.0
59,4492.9,5334.9,6098.5,5200.1,6174.7,6854.3,7053.2,6988.0,5660.9,5774.7,6500.7,7628.9,5245.4,6468.0,4578.0,6523.0,5047.0,7008.0,4909.0,5575.0,5982.0,6299.0,5519.0,4350.0,4656.0,6553.0,6095.0,5970.0,6289.0,4863.0,6209.0,6454.0,4863.0,5477.0,6440.0,6653.0,5784.0,6333.0,4879.0,6900.0,5679.0,5791.0,6788.0,6498.0,5739.0,5650.0,6661.0,6649.0,7976.0,7972.0,8106.0,7023.0
60,7229.9,6520.2,7231.0,8397.4,6716.2,7689.8,8964.9,7541.2,6651.6,8729.1,8892.8,8893.9,7417.3,6597.0,7063.0,6088.0,7186.0,8380.0,5707.0,8162.0,8170.0,7406.0,8354.0,6761.0,6644.0,8144.0,8064.0,7605.0,6574.0,7583.0,5939.0,7164.0,6545.0,6100.0,8456.0,8056.0,7750.0,7166.0,8663.0,6160.0,6565.0,7260.0,8405.0,6542.0,7415.0,6913.0,9391.0,8573.0,7323.0,10871.0,11407.0,11265.0
61,9365.6,10202.4,8576.2,9231.0,8189.5,12907.8,10013.9,8051.7,8257.4,9242.8,11671.4,8322.0,9531.5,7424.0,7563.0,8652.0,8843.0,9972.0,7317.0,9181.0,8326.0,9699.0,10828.0,8984.0,9235.0,9343.0,9318.0,10138.0,9742.0,9095.0,9392.0,9090.0,10092.0,9172.0,10528.0,8246.0,7609.0,10196.0,8880.0,9959.0,8750.0,10994.0,10238.0,9297.0,8208.0,9128.0,11344.0,10299.0,8722.0,15987.0,17413.0,13909.0
62,4002.1,5369.9,4886.3,5257.9,5296.7,6534.2,4389.9,5170.7,4362.9,4268.2,6110.9,4995.1,5935.3,4177.0,4451.0,4772.0,5249.0,6418.0,4321.0,4689.0,4419.0,5136.0,6096.0,5537.0,5527.0,5833.0,5312.0,4776.0,5303.0,4426.0,5069.0,5713.0,4964.0,6091.0,5202.0,4973.0,5242.0,4347.0,5415.0,5116.0,5116.0,4653.0,5952.0,5297.0,5115.0,5558.0,8396.0,4561.0,5146.0,9002.0,7320.0,5782.0
63,8166.9,7836.3,8991.9,9900.9,10736.6,12499.7,8997.3,7749.0,8852.9,8058.1,11743.6,10278.9,8862.6,7425.0,10563.0,9874.0,7432.0,10298.0,9735.0,7902.0,9527.0,9324.0,8051.0,10208.0,7580.0,11315.0,7770.0,7300.0,7223.0,9205.0,9970.0,9850.0,8494.0,8698.0,9793.0,10492.0,8544.0,8113.0,9725.0,11023.0,10786.0,8559.0,10691.0,10078.0,10660.0,10837.0,13321.0,11936.0,12255.0,11414.0,15879.0,12193.0
64,11289.1,14261.6,14261.6,12050.6,15365.6,18609.5,16100.1,16418.9,15795.3,12514.7,14568.6,14378.0,16205.6,11284.0,13425.0,12329.0,15402.0,13845.0,14691.0,12985.0,14409.0,11299.0,13715.0,11861.0,13128.0,12371.0,14865.0,14239.0,10666.0,10780.0,11256.0,15214.0,12576.0,11830.0,12010.0,13743.0,14006.0,14125.0,11939.0,16736.0,15455.0,12241.0,14800.0,14068.0,17046.0,14594.0,21576.0,12671.0,14451.0,23822.0,22614.0,14395.0
65,10780.8,9555.1,12436.1,12847.5,9377.4,14287.5,13522.8,10976.8,13042.5,10145.3,9840.5,11987.0,12760.3,9065.0,11548.0,12164.0,8816.0,11317.0,10158.0,10625.0,11643.0,12056.0,9920.0,8246.0,11211.0,9552.0,10121.0,10277.0,9611.0,10139.0,11995.0,9443.0,13124.0,13803.0,9686.0,10099.0,10552.0,12037.0,10679.0,9554.0,11116.0,9763.0,10844.0,13955.0,9908.0,12795.0,17795.0,10745.0,11073.0,14682.0,14822.0,12029.0
66,13416.2,10618.1,10464.1,15254.6,14516.9,16413.5,11365.6,14680.6,13267.6,13078.0,11055.4,13785.6,13149.1,11619.0,11535.0,13568.0,10123.0,15920.0,12982.0,12416.0,12874.0,11550.0,12368.0,11652.0,11889.0,12094.0,14112.0,11645.0,11670.0,13957.0,10873.0,13358.0,10799.0,11739.0,15315.0,15076.0,12196.0,13614.0,15540.0,13579.0,14975.0,11767.0,13881.0,15793.0,15785.0,14112.0,20218.0,12081.0,16390.0,19071.0,23706.0,17766.0
67,5133.0,4746.3,6076.4,5846.0,6165.8,8387.7,5830.9,5158.8,6864.8,6285.4,7094.2,7673.6,7207.3,4838.0,6435.0,6091.0,6862.0,5932.0,5116.0,5941.0,5232.0,5584.0,5030.0,5218.0,4919.0,7533.0,5247.0,5113.0,6670.0,6768.0,5635.0,5281.0,5786.0,6211.0,5686.0,5066.0,6099.0,5144.0,6110.0,6736.0,7350.0,5314.0,5655.0,6667.0,7644.0,7752.0,6833.0,6972.0,6766.0,8848.0,8227.0,8315.0
68,10771.1,11821.2,11535.7,11610.1,9736.1,11189.0,10941.2,9364.5,11915.9,10291.8,9166.3,12762.5,10308.0,9090.0,9631.0,8591.0,9502.0,11857.0,11178.0,9275.0,9105.0,10637.0,11194.0,8031.0,10450.0,12537.0,10871.0,11613.0,9835.0,11774.0,10212.0,11588.0,9891.0,11909.0,9816.0,9655.0,9363.0,9674.0,12925.0,10490.0,11393.0,10378.0,12305.0,12391.0,12346.0,14497.0,13387.0,9952.0,10717.0,14315.0,15762.0,14357.0
69,9142.7,10953.1,11694.1,10639.7,10899.2,15507.7,11898.7,13403.3,11921.3,12708.6,13205.1,13744.7,10458.7,9343.0,10553.0,10582.0,10571.0,12635.0,9553.0,9877.0,9789.0,8425.0,11734.0,9245.0,10152.0,12199.0,11071.0,8785.0,11585.0,9457.0,11656.0,12126.0,11912.0,11904.0,10366.0,12734.0,11840.0,11804.0,10371.0,12260.0,13402.0,13322.0,10477.0,10331.0,14129.0,11764.0,17340.0,12783.0,12109.0,19791.0,14189.0,16415.0
70,5358.1,5983.8,5242.8,5150.2,6162.6,6567.5,4550.3,4693.6,6282.1,5867.5,6639.7,5977.4,4471.7,5221.0,6057.0,5644.0,5343.0,5187.0,5718.0,4678.0,4021.0,4349.0,6184.0,5623.0,4350.0,6686.0,4276.0,5943.0,4068.0,4787.0,4245.0,4771.0,4827.0,5721.0,6180.0,5539.0,5958.0,5647.0,6229.0,5390.0,5195.0,5273.0,6540.0,6410.0,6302.0,5811.0,6333.0,6158.0,7108.0,8918.0,10087.0,6137.0
71,9872.5,12881.3,12202.2,10320.7,9136.3,12402.8,13316.1,13865.2,13927.9,13636.6,11602.7,13219.7,13416.9,9262.0,12628.0,10932.0,12029.0,10586.0,11805.0,10477.0,10263.0,10896.0,10736.0,8507.0,11299.0,12159.0,8539.0,11865.0,12332.0,11738.0,10924.0,10877.0,10844.0,13240.0,10475.0,10731.0,10762.0,13177.0,10167.0,11397.0,10833.0,13048.0,9514.0,12488.0,10406.0,14462.0,16530.0,11763.0,12288.0,17356.0,18532.0,13747.0
72,7484.1,6831.4,7274.1,7592.9,7502.4,10099.0,7572.4,8386.6,8664.5,6046.3,6467.4,6683.9,8724.8,6341.0,6395.0,6769.0,7818.0,8060.0,5509.0,5589.0,7849.0,5455.0,8457.0,5437.0,7182.0,8309.0,7678.0,5597.0,5968.0,7826.0,6727.0,5936.0,7531.0,6629.0,7936.0,7589.0,8367.0,7599.0,6949.0,8011.0,7510.0,7893.0,6567.0,7581.0,7526.0,8241.0,8705.0,8380.0,9599.0,9397.0,9096.0,8263.0
73,12680.6,11421.6,9989.2,12617.1,12159.3,12854.0,11607.9,13653.1,12686.0,12428.6,10309.0,11099.6,11219.1,12043.0,9064.0,10882.0,11278.0,10825.0,10956.0,12667.0,9468.0,10983.0,10810.0,10763.0,11408.0,10869.0,8819.0,12549.0,10115.0,12911.0,9673.0,10734.0,10073.0,10691.0,11821.0,9433.0,10965.0,12174.0,10931.0,10576.0,11418.0,13553.0,10934.0,9949.0,10763.0,12812.0,18845.0,14286.0,12218.0,17989.0,21231.0,17449.0
74,11452.8,12722.6,11042.5,11544.4,9838.4,11616.5,11705.9,11836.2,14199.2,11070.5,10591.2,11193.3,12164.7,13288.0,12211.0,11042.0,11682.0,13933.0,13156.0,12061.0,10830.0,9985.0,11345.0,9832.0,10393.0,10326.0,11497.0,9064.0,11680.0,10967.0,9779.0,12311.0,10779.0,11320.0,10142.0,14017.0,13117.0,11478.0,13260.0,11668.0,12180.0,12969.0,12651.0,10456.0,15111.0,11352.0,15888.0,10853.0,14752.0,16442.0,21349.0,14751.0
75,5038.0,4934.9,4853.8,6099.3,4782.5,7034.5,5123.5,4845.0,5816.4,6645.3,5706.8,6007.2,4635.6,5813.0,5073.0,4483.0,5713.0,6233.0,5944.0,5209.0,4416.0,4067.0,6249.0,5649.0,5699.0,5893.0,4855.0,5278.0,5765.0,5266.0,5995.0,4475.0,4394.0,5449.0,4699.0,5848.0,4466.0,4767.0,6644.0,5006.0,5167.0,5216.0,5138.0,6381.0,6859.0,6977.0,7436.0,6210.0,5137.0,6817.0,6965.0,5908.0
76,3970.9,5078.1,5253.6,4443.7,5251.5,5964.4,6003.2,4202.5,4301.5,6004.3,5637.0,4376.9,5544.4,4221.0,4110.0,3842.0,5145.0,5939.0,4315.0,3856.0,5072.0,4133.0,5929.0,4083.0,3589.0,4989.0,5397.0,5187.0,4410.0,4161.0,5380.0,4479.0,5666.0,5418.0,5523.0,4898.0,5760.0,5686.0,4441.0,4502.0,5447.0,5191.0,4507.0,5341.0,6385.0,5204.0,7821.0,4540.0,5562.0,6767.0,8631.0,6661.0
77,12600.9,9109.3,10509.4,11304.2,13301.0,11319.3,11223.4,9671.5,13649.9,12480.3,10368.3,10144.3,12117.3,10701.0,12430.0,13109.0,9539.0,11468.0,11652.0,12073.0,9611.0,11782.0,13652.0,12067.0,11247.0,12518.0,10622.0,10292.0,9673.0,11269.0,9973.0,12280.0,12819.0,9619.0,13265.0,11036.0,9754.0,12332.0,10148.0,13165.0,9943.0,12907.0,10580.0,12203.0,13180.0,11067.0,13105.0,12858.0,11131.0,15949.0,17851.0,14496.0
78,11161.0,13728.5,10470.6,11852.4,10802.3,14071.0,13977.3,13188.9,13717.7,10495.4,13597.1,15662.8,14063.5,12093.0,9973.0,13321.0,10019.0,15131.0,11203.0,10385.0,12936.0,9614.0,14205.0,9549.0,9361.0,10673.0,10567.0,13590.0,12790.0,11747.0,13426.0,10388.0,12390.0,12109.0,12416.0,14294.0,13663.0,13552.0,15187.0,10952.0,14461.0,13512.0,11957.0,15279.0,14055.0,14355.0,13604.0,10949.0,17021.0,17787.0,17572.0,15610.0
79,9858.9,8693.5,8002.1,9267.6,9010.2,11854.5,9693.0,10206.7,9848.1,8412.4,7763.0,9925.6,8944.5,7983.0,7297.0,8015.0,9190.0,8804.0,7338.0,8701.0,8346.0,6785.0,10492.0,8920.0,7424.0,9849.0,8391.0,9035.0,7835.0,7116.0,7280.0,7001.0,8285.0,9282.0,9345.0,8454.0,10201.0,7127.0,9660.0,9894.0,10726.0,10175.0,7759.0,9244.0,10021.0,8790.0,12218.0,10135.0,9267.0,11187.0,14377.0,9998.0
80,10728.0,12637.5,13994.5,15764.0,13612.2,19668.2,17111.4,12035.5,17327.9,12308.0,15338.6,17605.7,17468.9,12897.0,11660.0,13114.0,14300.0,15357.0,13190.0,12643.0,12596.0,12733.0,15504.0,15061.0,14081.0,15010.0,13408.0,13574.0,13424.0,15179.0,12714.0,14122.0,14921.0,13520.0,16434.0,15095.0,14805.0,15741.0,14018.0,15381.0,16448.0,14668.0,13912.0,16281.0,16512.0,18742.0,16759.0,15890.0,16570.0,18451.0,21125.0,20129.0
81,6523.4,4705.4,4959.6,5099.6,5410.8,6952.0,6553.5,6524.5,6482.5,6652.6,5685.5,6802.3,6352.1,6652.0,6411.0,5137.0,6638.0,6729.0,5831.0,5995.0,6667.0,5026.0,5178.0,5566.0,5827.0,6355.0,5165.0,5198.0,5373.0,6393.0,5643.0,5333.0,6266.0,6987.0,7436.0,4997.0,5271.0,5467.0,6666.0,6946.0,5508.0,6030.0,6665.0,6703.0,6926.0,6708.0,8788.0,6140.0,7845.0,10040.0,11121.0,8930.0
82,7235.3,6458.8,7838.4,8058.1,6386.6,8739.9,8390.9,7938.6,7747.9,5881.5,7128.7,7769.5,7418.4,7103.0,7192.0,6507.0,7759.0,6955.0,7929.0,6288.0,6559.0,6652.0,5859.0,7046.0,5745.0,8957.0,7020.0,7057.0,7103.0,5880.0,7353.0,6242.0,7400.0,8477.0,7935.0,7610.0,8383.0,6471.0,8546.0,7034.0,6717.0,8069.0,8021.0,7794.0,6941.0,9610.0,10088.0,7524.0,8802.0,10386.0,11256.0,7622.0
83,8334.9,9989.2,10188.4,9092.0,8175.5,12224.0,10690.3,9326.8,9359.1,11139.4,10524.4,11643.4,10290.7,7981.0,7447.0,9291.0,10278.0,9953.0,7937.0,9167.0,8269.0,10194.0,8825.0,7276.0,9978.0,11379.0,9020.0,8420.0,7561.0,8442.0,10842.0,9467.0,11103.0,11046.0,9916.0,10389.0,9090.0,9653.0,9948.0,8458.0,11970.0,11653.0,8543.0,10055.0,10133.0,10403.0,13341.0,9674.0,10933.0,14447.0,14967.0,14233.0
84,11190.0,12570.7,14409.2,13981.6,16630.0,17793.1,17316.0,14844.3,16891.7,15248.2,17528.2,15183.5,17709.1,13241.0,14926.0,12268.0,14131.0,16598.0,14068.0,13971.0,15803.0,11767.0,13279.0,15876.0,16138.0,12783.0,16666.0,13794.0,12791.0,16815.0,15606.0,16820.0,15361.0,14086.0,14811.0,15605.0,15460.0,13612.0,13442.0,17980.0,12414.0,17569.0,17630.0,15533.0,19092.0,15860.0,18816.0,18059.0,18246.0,21634.0,22127.0,20286.0
85,6081.8,4714.0,5863.2,6429.7,5204.1,6049.5,4505.1,4987.6,4661.3,5913.8,6979.0,6492.2,5908.4,5182.0,4712.0,5608.0,5120.0,6879.0,4414.0,6237.0,5677.0,5318.0,6006.0,5917.0,5816.0,5711.0,4437.0,5388.0,4245.0,5776.0,4790.0,4977.0,4416.0,6805.0,5485.0,5363.0,5975.0,6132.0,6403.0,5095.0,5578.0,5194.0,6057.0,6087.0,5476.0,6759.0,6912.0,6081.0,5839.0,6857.0,9661.0,8235.0
86,16721.5,12597.7,12931.5,16043.0,15377.4,21136.1,15605.7,16736.6,12857.2,12961.7,15709.1,19692.9,16270.2,13485.0,17113.0,16459.0,12636.0,17742.0,12082.0,12109.0,14293.0,15110.0,14972.0,11593.0,11420.0,17367.0,15520.0,12265.0,14438.0,12090.0,17572.0,13556.0,13511.0,13239.0,17030.0,14009.0,15683.0,17438.0,16027.0,16956.0,15488.0,16385.0,13112.0,17920.0,19350.0,14213.0,20074.0,15818.0,14318.0,25866.0,23605.0,19637.0
87,13829.1,9966.0,10672.1,15114.2,11819.1,17546.3,14679.9,12255.6,12216.9,10416.8,10856.6,16054.5,15471.1,12854.0,10165.0,11529.0,12251.0,11273.0,10268.0,10002.0,9269.0,10716.0,11631.0,9724.0,12329.0,11418.0,11898.0,10617.0,10211.0,10552.0,12904.0,13965.0,11190.0,13042.0,12641.0,11833.0,12143.0,10210.0,13662.0,12390.0,11545.0,13233.0,14218.0,10620.0,14357.0,16356.0,20293.0,13614.0,13804.0,15948.0,18587.0,14126.0
88,6544.9,7397.9,6676.3,8726.9,7105.0,10835.7,8472.8,8616.0,9092.0,8716.2,7350.5,6913.3,8715.1,6328.0,7442.0,8234.0,6547.0,8658.0,8297.0,8318.0,6494.0,6349.0,8938.0,7389.0,6441.0,7786.0,7132.0,6340.0,7495.0,8017.0,7934.0,6723.0,6832.0,8280.0,7923.0,7607.0,7119.0,8874.0,7779.0,8896.0,7167.0,7887.0,8927.0,7733.0,8299.0,7612.0,12384.0,7948.0,7416.0,10197.0,11657.0,9374.0
89,11977.1,13546.2,9877.6,11830.1,12723.0,13161.7,12185.9,13198.1,13226.9,13940.7,11642.3,13066.6,10030.1,13220.0,11847.0,9936.0,12545.0,10280.0,12376.0,12820.0,9599.0,11086.0,10368.0,10370.0,10082.0,9734.0,11044.0,8861.0,10876.0,10587.0,12057.0,12440.0,9416.0,11478.0,10650.0,9307.0,11822.0,13447.0,10996.0,11509.0,12556.0,14429.0,12493.0,13399.0,10362.0,13822.0,19079.0,13942.0,14286.0,17238.0,16629.0,13184.0
90,10588.0,11407.6,10359.7,10173.3,12580.4,17364.5,9825.5,11471.1,10191.7,10479.2,13158.8,11862.1,11030.6,10641.0,12267.0,10897.0,13346.0,14914.0,10687.0,9925.0,13213.0,11439.0,13454.0,11492.0,8871.0,11105.0,8954.0,10289.0,10001.0,12744.0,11894.0,11600.0,10570.0,12772.0,12022.0,10509.0,10419.0,13494.0,13954.0,14217.0,11351.0,14691.0,10684.0,10189.0,11391.0,14682.0,14554.0,14813.0,15506.0,14897.0,21741.0,16497.0
91,11473.3,14932.6,14590.1,16849.7,15498.0,20811.9,14642.9,12340.3,13221.3,12577.2,15961.1,18048.4,16134.5,12261.0,16304.0,15642.0,15571.0,14958.0,12460.0,13217.0,11500.0,13307.0,14570.0,14243.0,13427.0,15929.0,13251.0,14565.0,13562.0,12287.0,13111.0,16638.0,14796.0,16440.0,16713.0,13706.0,14520.0,11919.0,14812.0,16008.0,16832.0,17327.0,15860.0,18037.0,13819.0,18255.0,20649.0,16625.0,17325.0,25530.0,24881.0,18102.0
92,7312.8,7876.1,7766.2,9284.8,9559.5,9352.7,7820.1,9977.3,8486.8,9811.5,8717.2,9326.8,7666.1,9732.0,8393.0,9843.0,9124.0,10739.0,9828.0,7916.0,9056.0,7419.0,10515.0,7096.0,7131.0,10727.0,7383.0,9790.0,9227.0,7903.0,9216.0,8402.0,10347.0,10895.0,8936.0,10461.0,7457.0,10081.0,7834.0,8520.0,8320.0,10308.0,11308.0,9916.0,8075.0,9333.0,12996.0,9757.0,9649.0,13579.0,17214.0,10861.0
93,6101.2,6856.2,7406.5,7707.0,8244.4,8418.9,8736.6,8388.8,6071.0,7302.1,7116.8,6985.4,7513.2,6852.0,7930.0,7444.0,6757.0,9164.0,5482.0,8300.0,7792.0,5710.0,6417.0,7337.0,6000.0,7446.0,8048.0,8212.0,5681.0,6843.0,6857.0,7528.0,6459.0,7481.0,8915.0,7738.0,8238.0,8076.0,6076.0,9008.0,7531.0,7907.0,6160.0,9022.0,8362.0,7346.0,8843.0,8799.0,7715.0,10552.0,13705.0,10310.0
94,5064.1,5998.9,6619.2,6444.8,7383.9,8366.1,5517.5,7544.4,6102.3,7864.3,7056.5,8533.1,6451.2,5227.0,5079.0,5814.0,5962.0,8343.0,7104.0,5694.0,6540.0,5324.0,6183.0,5519.0,5979.0,6195.0,5512.0,5076.0,6056.0,5283.0,6362.0,5851.0,5323.0,5919.0,6493.0,6313.0,6135.0,6808.0,7489.0,7119.0,5634.0,7317.0,5840.0,8080.0,7544.0,8732.0,8723.0,7694.0,6291.0,9918.0,9430.0,9174.0
95,12818.5,13194.3,15330.0,14859.4,17214.8,20015.0,17453.9,18828.1,14331.6,16637.5,16684.9,19120.0,13121.1,12724.0,17710.0,15887.0,15770.0,16379.0,13836.0,16026.0,12548.0,12625.0,14191.0,12382.0,15709.0,17735.0,16265.0,11856.0,15988.0,14425.0,12237.0,14953.0,16971.0,14622.0,15742.0,14937.0,14235.0,14335.0,13863.0,14916.0,19058.0,18678.0,18390.0,15400.0,14184.0,15323.0,23981.0,15109.0,14655.0,23229.0,23368.0,16600.0
96,11603.6,14608.4,11919.2,16752.7,14258.4,19028.4,13973.0,13234.2,11317.1,16265.9,12595.5,11779.1,14667.7,13575.0,12496.0,13760.0,13123.0,13361.0,12490.0,13301.0,14242.0,11677.0,14498.0,11634.0,9795.0,16554.0,12264.0,11501.0,10541.0,14975.0,12938.0,14272.0,13375.0,15316.0,14162.0,15260.0,13941.0,13351.0,11261.0,11767.0,12064.0,14946.0,11204.0,16799.0,11715.0,14125.0,17529.0,14473.0,18091.0,17853.0,20733.0,16863.0
97,13127.6,11921.3,11225.6,12004.2,13404.3,15172.8,16334.9,12206.7,14256.2,13781.3,17632.6,13819.0,13122.2,10659.0,15626.0,13879.0,15447.0,15084.0,10863.0,14723.0,11670.0,14178.0,12425.0,11112.0,13724.0,17227.0,12431.0,14616.0,14254.0,11442.0,13928.0,16214.0,13217.0,16264.0,16120.0,13101.0,12404.0,13375.0,13551.0,13931.0,15734.0,15165.0,13643.0,14754.0,12159.0,16330.0,15563.0,12749.0,13304.0,20195.0,20463.0,18922.0
98,8373.2,7421.5,6983.0,7441.3,8205.5,9216.3,7088.2,7607.9,6855.8,6859.1,8845.8,7838.2,8056.3,7822.0,7840.0,7453.0,8578.0,9647.0,7546.0,9297.0,8771.0,9150.0,8800.0,8565.0,7394.0,9342.0,7881.0,7462.0,6355.0,9243.0,7067.0,8607.0,8434.0,8071.0,7244.0,8582.0,7455.0,9096.0,7815.0,9655.0,9680.0,8745.0,9082.0,9167.0,7772.0,7897.0,11202.0,7631.0,10656.0,12048.0,15078.0,8858.0
99,8740.9,8594.5,7759.8,10351.0,9672.5,12207.8,8681.7,10588.0,9085.6,7372.1,8165.8,8493.2,9190.0,9129.0,9098.0,9063.0,9761.0,8827.0,8656.0,6955.0,7562.0,9016.0,8733.0,6671.0,7562.0,7874.0,8212.0,9299.0,7423.0,8573.0,10126.0,7685.0,9686.0,10337.0,7865.0,8077.0,8810.0,8020.0,8210.0,7397.0,7639.0,10007.0,8711.0,7389.0,8426.0,11002.0,10649.0,9552.0,9531.0,15269.0,15873.0,10417.0
100,6586.9,6933.7,6150.7,6325.2,7551.9,9912.7,7573.5,8164.7,8702.2,8385.5,8110.9,6846.5,8917.6,5939.0,8211.0,7056.0,6299.0,8068.0,7138.0,6174.0,5718.0,6158.0,6574.0,6374.0,6887.0,7900.0,7753.0,6277.0,7726.0,7924.0,5961.0,5951.0,6017.0,6133.0,6404.0,6422.0,6925.0,7952.0,8683.0,6842.0,8068.0,7170.0,8432.0,7967.0,7078.0,10009.0,10777.0,6735.0,7482.0,11700.0,12780.0,8499.0
101,13966.7,16097.3,11816.2,18079.6,14652.9,20947.3,15770.8,12996.0,13733.2,13147.7,15213.0,16463.7,13561.6,16718.0,13645.0,13805.0,13038.0,15110.0,11092.0,13732.0,14222.0,15112.0,13805.0,13474.0,14745.0,16444.0,13665.0,15862.0,11810.0,14385.0,12229.0,14200.0,13964.0,17493.0,13233.0,14300.0,17602.0,13343.0,16189.0,17206.0,16144.0,13612.0,14651.0,12479.0,17113.0,18675.0,18831.0,18247.0,18280.0,20071.0,25830.0,18821.0
102,10835.1,12410.6,8569.2,9723.4,9632.7,11035.7,9490.4,9296.5,12196.6,11979.2,11923.2,14273.1,12237.0,10251.0,10517.0,9015.0,10997.0,12794.0,9862.0,11102.0,9648.0,10404.0,9728.0,9279.0,8911.0,9841.0,8438.0,9372.0,11031.0,9231.0,8937.0,10839.0,9251.0,10780.0,10176.0,9103.0,11192.0,9143.0,10885.0,12811.0,11977.0,11725.0,10547.0,9395.0,12269.0,11153.0,14614.0,11595.0,12749.0,18745.0,18342.0,11988.0
103,9083.1,6697.4,9126.2,9427.9,9569.3,12155.0,9303.0,9773.7,10032.3,6820.1,7163.7,10848.9,6960.4,7950.0,7640.0,6272.0,8981.0,9694.0,8989.0,7667.0,7469.0,6297.0,9413.0,7360.0,6935.0,8676.0,8948.0,7543.0,7333.0,7811.0,9325.0,7831.0,7727.0,8122.0,7632.0,7326.0,8712.0,6638.0,9941.0,8580.0,8828.0,7560.0,9098.0,8461.0,9113.0,9429.0,9778.0,8796.0,9262.0,13944.0,11676.0,11851.0
